epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,flu_positive_tests
202407,2024-02-17,2024-02-22,lab,sault area hospital,229,34,154,5,0,1,6,0,154,7,132,1,0,1,0,0,132,0,132,0,132,6,132,11,NA
202407,2024-02-17,2024-02-22,region,on,7725,578,7007,111,41,339,484,122,7005,80,5327,1,0,10,0,65,5327,32,5334,113,5334,225,3619,327,NA
202407,2024-02-17,2024-02-22,lab,mb,1472,160,1171,1,0,16,17,14,1171,102,75,0,0,3,0,0,75,1,102,5,75,11,102,8,NA
202407,2024-02-17,2024-02-22,lab,sk,1731,147,1298,0,0,18,18,65,1054,85,424,1,0,2,0,0,424,3,424,27,424,37,424,34,NA
202407,2024-02-17,2024-02-22,lab,ab,4776,435,4421,40,24,2,75,162,4162,183,1151,2,0,25,0,0,1151,16,1119,1,1139,92,1151,62,NA
202407,2024-02-17,2024-02-22,region,prairies,7979,742,6890,41,24,36,110,241,6387,370,1650,3,0,30,0,0,1650,20,1645,33,1638,140,1677,104,NA
202407,2024-02-17,2024-02-22,region,bc,3725,407,3853,45,24,6,262,50,3693,188,840,3,8,13,3,0,840,28,840,64,799,112,799,52,NA
202407,2024-02-17,2024-02-22,lab,yt,52,6,34,0,0,0,0,0,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202407,2024-02-17,2024-02-22,lab,nt,36,0,36,0,0,0,0,7,36,18,NA,NA,NA,NA,NA,NA,36,3,36,0,36,5,NA,NA,NA
202407,2024-02-17,2024-02-22,lab,nu,109,7,75,1,0,1,2,3,75,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202407,2024-02-17,2024-02-22,region,territories,197,13,145,1,0,1,2,10,145,34,NA,NA,NA,NA,NA,NA,36,3,36,0,36,5,NA,NA,NA
202407,2024-02-17,2024-02-22,nation,ca,33895,2759,32746,217,91,2602,3099,685,27813,1247,10283,8,11,64,6,65,10330,127,10322,297,8426,521,8396,658,NA
202406,2024-02-10,2024-02-15,lab,nl,757,69,588,0,0,104,104,4,588,72,588,0,2,2,2,0,588,10,588,13,588,14,588,27,NA
202406,2024-02-10,2024-02-15,lab,pe,200,5,193,0,0,15,15,4,193,38,22,0,0,0,0,0,22,0,22,1,22,7,22,1,NA
202406,2024-02-10,2024-02-15,lab,ns,1368,133,1234,0,0,193,193,22,954,35,30,0,0,0,0,0,30,1,30,0,30,4,30,0,NA
202406,2024-02-10,2024-02-15,lab,nb,1174,101,1215,39,0,49,88,34,1214,152,142,0,0,0,0,0,142,16,142,9,142,44,142,14,NA
202406,2024-02-10,2024-02-15,region,atlantic,3499,308,3230,39,0,361,400,64,2949,297,782,0,2,2,2,0,782,27,782,23,782,69,782,42,NA
202406,2024-02-10,2024-02-15,lab,région nord est,1572,99,1736,0,0,269,269,18,743,57,75,0,0,1,0,0,75,2,72,5,NA,NA,75,7,NA
202406,2024-02-10,2024-02-15,lab,québec chaudière appalaches,1662,115,2103,0,0,513,513,34,1967,95,781,1,0,1,0,0,799,20,780,25,NA,NA,599,42,NA
202406,2024-02-10,2024-02-15,lab,centre du québec,2450,157,1451,0,0,328,328,11,928,44,33,0,0,0,0,0,33,1,33,1,NA,NA,34,10,NA
202406,2024-02-10,2024-02-15,lab,montréal laval,2221,161,3403,0,0,498,498,15,1784,82,920,0,0,5,0,0,920,22,920,17,NA,NA,920,90,NA
202406,2024-02-10,2024-02-15,lab,ouest du québec,1316,118,686,0,0,100,100,10,673,21,17,0,0,1,0,0,17,2,17,0,NA,NA,17,4,NA
202406,2024-02-10,2024-02-15,lab,montérégie,1328,123,1520,0,0,216,216,8,1511,50,7,0,0,0,0,0,7,1,7,0,NA,NA,7,0,NA
202406,2024-02-10,2024-02-15,region,qc,10549,773,10899,0,0,1924,1924,96,7606,349,1833,1,0,8,0,0,1851,48,1829,48,NA,NA,1652,153,NA
202406,2024-02-10,2024-02-15,lab,phol ottawa,295,97,199,4,2,11,16,1,199,3,115,0,0,0,0,9,115,0,115,2,115,3,115,8,NA
202406,2024-02-10,2024-02-15,lab,eorla,1066,71,618,0,0,63,63,11,618,13,46,0,1,1,0,0,46,0,46,0,46,4,46,0,NA
202406,2024-02-10,2024-02-15,lab,phol kingston,196,28,126,5,0,3,8,0,126,1,75,0,0,0,0,0,75,0,75,1,75,3,75,4,NA
202406,2024-02-10,2024-02-15,lab,uhn mount sinai hospital,936,50,732,0,0,19,19,1,732,0,76,0,0,0,0,0,76,0,76,0,76,3,76,6,NA
202406,2024-02-10,2024-02-15,lab,phol toronto,401,72,809,19,14,12,39,14,809,12,762,0,0,0,0,33,762,11,762,20,762,41,762,83,NA
202406,2024-02-10,2024-02-15,lab,sick kids hospital toronto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202406,2024-02-10,2024-02-15,lab,shared hospital laboratory,1835,58,1465,41,19,18,78,12,1468,18,1467,0,0,0,0,11,1465,7,1464,7,1464,38,1464,50,NA
202406,2024-02-10,2024-02-15,lab,phol sault ste marie,9,1,18,2,0,0,2,0,18,2,16,0,0,0,0,0,16,0,16,0,16,1,16,7,NA
202406,2024-02-10,2024-02-15,lab,phol timmins,38,1,45,7,0,2,9,0,45,1,35,0,0,0,0,0,35,0,35,2,35,0,35,3,NA
202406,2024-02-10,2024-02-15,lab,st josephs london,859,61,702,0,0,61,61,6,702,13,64,0,0,0,0,1,64,2,64,0,64,5,64,6,NA
202406,2024-02-10,2024-02-15,lab,phol london,354,58,318,22,7,17,45,3,318,10,278,0,0,0,0,9,278,1,278,3,278,4,278,40,NA
202406,2024-02-10,2024-02-15,lab,phol orillia,23,4,38,2,1,1,4,0,38,1,35,0,0,0,0,1,35,0,35,7,35,0,35,0,NA
202406,2024-02-10,2024-02-15,lab,phol thunder bay,43,10,32,2,0,0,2,0,32,1,23,0,0,0,0,1,23,0,23,2,23,1,23,1,NA
202406,2024-02-10,2024-02-15,lab,phol sudbury,55,12,58,4,1,8,13,0,58,1,28,0,0,0,0,0,28,0,28,0,28,0,28,1,NA
202406,2024-02-10,2024-02-15,lab,phol hamilton,181,29,173,10,3,7,18,5,173,1,144,0,0,0,0,7,144,4,144,4,144,11,144,17,NA
202406,2024-02-10,2024-02-15,lab,phol peterborough,51,11,65,2,0,5,7,0,64,4,49,0,0,0,0,0,49,1,49,3,49,3,49,4,NA
202406,2024-02-10,2024-02-15,lab,st josephs hamilton,1839,116,1735,0,0,150,150,53,1735,23,1735,0,0,11,0,0,1735,6,1735,26,1735,78,0,0,NA
202406,2024-02-10,2024-02-15,lab,sault area hospital,210,32,148,7,1,1,9,0,148,12,122,0,0,0,0,0,122,1,122,2,122,9,122,4,NA
202406,2024-02-10,2024-02-15,region,on,8391,711,7281,127,48,378,543,106,7283,116,5070,0,1,12,0,72,5068,33,5067,79,5067,204,3332,234,NA
202406,2024-02-10,2024-02-15,lab,mb,1483,159,1128,0,0,14,14,17,1128,103,104,0,0,0,0,0,104,0,124,11,104,14,124,7,NA
202406,2024-02-10,2024-02-15,lab,sk,1704,175,1282,0,0,18,18,61,1131,77,405,1,0,3,0,0,405,5,405,33,405,28,405,19,NA
202406,2024-02-10,2024-02-15,lab,ab,4803,479,4472,55,23,4,87,142,4231,248,1205,4,0,17,0,0,1203,10,1166,0,1182,85,1205,63,NA
202406,2024-02-10,2024-02-15,region,prairies,7990,813,6882,55,23,36,119,220,6490,428,1714,5,0,20,0,0,1712,15,1695,44,1691,127,1734,89,NA
202406,2024-02-10,2024-02-15,region,bc,3936,414,3988,58,20,8,316,48,3805,247,861,4,6,16,3,0,861,56,861,65,810,102,810,55,NA
202406,2024-02-10,2024-02-15,lab,yt,45,4,33,0,0,0,0,0,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202406,2024-02-10,2024-02-15,lab,nt,31,3,31,0,0,0,0,0,31,9,NA,NA,NA,NA,NA,NA,31,3,31,0,31,5,NA,NA,NA
202406,2024-02-10,2024-02-15,lab,nu,120,7,95,0,0,0,0,4,95,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202406,2024-02-10,2024-02-15,region,territories,196,14,159,0,0,0,0,4,159,30,NA,NA,NA,NA,NA,NA,31,3,31,0,31,5,NA,NA,NA
202406,2024-02-10,2024-02-15,nation,ca,34561,3033,32439,279,91,2707,3302,538,28292,1467,10260,10,9,58,5,72,10305,182,10265,259,8381,507,8310,573,NA
202405,2024-02-03,2024-02-08,lab,nl,843,76,623,0,0,127,127,5,623,61,623,0,3,4,1,0,623,12,623,16,623,16,623,27,NA
202405,2024-02-03,2024-02-08,lab,pe,256,12,244,0,0,44,44,3,244,35,20,1,0,0,0,0,20,3,20,1,20,6,20,0,NA
202405,2024-02-03,2024-02-08,lab,ns,1585,147,1506,0,0,259,259,44,1146,72,32,0,0,0,0,0,32,3,32,0,32,4,32,1,NA
202405,2024-02-03,2024-02-08,lab,nb,1224,107,1219,44,3,50,97,21,1206,137,103,0,0,1,0,0,103,5,103,2,103,11,103,10,NA
202405,2024-02-03,2024-02-08,region,atlantic,3908,342,3592,44,3,480,527,73,3219,305,778,1,3,5,1,0,778,23,778,19,778,37,778,38,NA
202405,2024-02-03,2024-02-08,lab,région nord est,1608,94,1723,0,0,308,308,7,744,73,74,0,0,0,0,0,74,4,70,3,NA,NA,74,2,NA
202405,2024-02-03,2024-02-08,lab,québec chaudière appalaches,1678,127,1971,0,0,534,534,22,1858,97,704,1,0,0,0,0,711,17,704,17,NA,NA,515,30,NA
202405,2024-02-03,2024-02-08,lab,centre du québec,2496,206,1411,0,0,324,324,15,899,36,32,0,0,0,0,0,32,5,32,1,NA,NA,32,2,NA
202405,2024-02-03,2024-02-08,lab,montréal laval,2358,189,3626,0,0,559,559,7,1910,78,987,2,0,6,0,0,987,19,989,23,NA,NA,987,47,NA
202405,2024-02-03,2024-02-08,lab,ouest du québec,1464,180,773,0,0,138,138,6,759,36,16,0,0,1,0,0,16,0,16,0,NA,NA,16,0,NA
202405,2024-02-03,2024-02-08,lab,montérégie,1390,147,1578,0,0,206,206,5,1578,66,11,0,0,0,0,0,11,1,11,0,NA,NA,11,0,NA
202405,2024-02-03,2024-02-08,region,qc,10994,943,11082,0,0,2069,2069,62,7748,386,1824,3,0,7,0,0,1831,46,1822,44,NA,NA,1635,81,NA
202405,2024-02-03,2024-02-08,lab,phol ottawa,284,81,213,8,0,9,17,3,213,3,107,0,0,0,0,2,107,1,107,4,107,3,107,10,NA
202405,2024-02-03,2024-02-08,lab,eorla,1094,92,592,0,0,80,80,9,592,17,50,0,0,0,0,0,50,2,50,1,50,6,50,1,NA
202405,2024-02-03,2024-02-08,lab,phol kingston,139,17,79,3,0,4,7,0,79,4,56,0,0,0,0,0,56,0,56,1,56,2,56,2,NA
202405,2024-02-03,2024-02-08,lab,uhn mount sinai hospital,992,78,717,0,0,21,21,2,717,6,112,0,0,2,1,0,112,0,112,0,112,6,112,9,NA
202405,2024-02-03,2024-02-08,lab,phol toronto,577,156,1054,28,28,25,79,10,1054,17,959,0,0,0,0,20,959,17,959,22,959,35,959,114,NA
202405,2024-02-03,2024-02-08,lab,sick kids hospital toronto,124,9,111,3,3,0,6,0,111,6,111,0,0,5,0,0,111,0,111,3,111,21,111,9,NA
202405,2024-02-03,2024-02-08,lab,shared hospital laboratory,1939,79,1580,51,19,27,97,14,1579,22,1581,0,0,0,0,10,1581,6,1581,10,1581,18,1581,36,NA
202405,2024-02-03,2024-02-08,lab,phol sault ste marie,21,7,33,1,3,2,6,0,33,6,25,0,0,0,0,1,25,0,25,0,25,1,25,2,NA
202405,2024-02-03,2024-02-08,lab,phol timmins,32,6,41,6,0,3,9,0,41,1,36,0,0,0,0,0,36,0,36,1,36,0,36,3,NA
202405,2024-02-03,2024-02-08,lab,st josephs london,901,65,700,0,0,80,80,11,700,20,55,0,0,0,0,0,55,1,55,1,55,5,55,9,NA
202405,2024-02-03,2024-02-08,lab,phol london,393,89,314,15,1,8,24,6,314,16,251,0,0,0,0,16,251,0,251,2,251,4,251,15,NA
202405,2024-02-03,2024-02-08,lab,phol orillia,8,2,25,2,0,2,4,0,25,1,25,0,0,0,0,0,25,0,25,0,25,1,25,2,NA
202405,2024-02-03,2024-02-08,lab,phol thunder bay,50,6,44,2,0,0,2,0,43,2,36,0,0,0,0,0,36,0,36,3,36,1,36,0,NA
202405,2024-02-03,2024-02-08,lab,phol sudbury,19,1,33,6,0,4,10,0,33,2,29,0,0,0,0,0,29,0,29,1,29,0,29,0,NA
202405,2024-02-03,2024-02-08,lab,phol hamilton,184,30,164,12,1,3,15,4,164,1,134,0,0,0,0,6,134,3,134,6,134,10,134,15,NA
202405,2024-02-03,2024-02-08,lab,phol peterborough,100,9,92,4,0,17,20,1,92,1,52,0,0,0,0,3,52,0,52,2,52,6,52,3,NA
202405,2024-02-03,2024-02-08,lab,st josephs hamilton,1947,128,1817,0,0,170,170,18,1817,28,1817,0,0,24,0,0,1817,9,1817,18,1817,56,0,0,NA
202405,2024-02-03,2024-02-08,lab,sault area hospital,219,25,142,3,2,3,8,1,142,11,111,1,0,1,0,0,111,2,111,0,111,6,111,3,NA
202405,2024-02-03,2024-02-08,region,on,9023,880,7751,144,57,458,655,79,7749,164,5547,1,0,32,1,58,5547,41,5547,75,5547,181,3730,233,NA
202405,2024-02-03,2024-02-08,lab,mb,1481,126,1152,0,1,27,28,11,1152,129,113,0,3,1,0,0,113,3,124,5,113,19,124,10,NA
202405,2024-02-03,2024-02-08,lab,sk,1814,147,1398,0,0,9,9,99,1231,118,435,2,0,4,1,0,435,15,435,44,435,28,435,19,NA
202405,2024-02-03,2024-02-08,lab,ab,4916,520,4435,46,29,3,97,109,4197,283,1069,1,1,22,0,0,1069,8,1026,0,1060,77,1069,29,NA
202405,2024-02-03,2024-02-08,region,prairies,8211,793,6985,46,30,39,134,219,6580,530,1617,3,4,27,1,0,1617,26,1585,49,1608,124,1628,58,NA
202405,2024-02-03,2024-02-08,region,bc,4419,468,4560,81,30,8,395,57,4360,322,1024,1,1,11,1,0,1024,38,1024,58,974,92,974,45,NA
202405,2024-02-03,2024-02-08,lab,yt,60,8,44,2,0,0,3,0,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202405,2024-02-03,2024-02-08,lab,nt,36,1,36,0,0,0,0,1,36,12,NA,NA,NA,NA,NA,NA,36,2,36,1,36,2,NA,NA,NA
202405,2024-02-03,2024-02-08,lab,nu,76,1,54,0,0,0,0,2,54,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202405,2024-02-03,2024-02-08,region,territories,172,10,134,2,0,0,3,3,132,23,NA,NA,NA,NA,NA,NA,36,2,36,1,36,2,NA,NA,NA
202405,2024-02-03,2024-02-08,nation,ca,36727,3436,34104,317,120,3054,3783,493,29788,1730,10790,9,8,82,4,58,10833,176,10792,246,8943,436,8745,455,NA
202404,2024-01-27,2024-02-01,lab,nl,832,55,671,0,0,111,111,2,671,70,671,0,1,1,3,0,671,13,671,14,671,19,671,33,NA
202404,2024-01-27,2024-02-01,lab,pe,258,13,248,0,0,57,57,3,248,34,25,1,0,0,0,0,25,0,25,1,25,2,25,2,NA
202404,2024-01-27,2024-02-01,lab,ns,1563,187,1393,0,0,250,250,36,1009,68,30,0,0,0,0,0,30,0,30,0,30,1,30,0,NA
202404,2024-01-27,2024-02-01,lab,nb,1131,104,1149,39,1,47,87,6,1139,135,108,0,0,0,0,0,108,11,108,1,108,17,108,9,NA
202404,2024-01-27,2024-02-01,region,atlantic,3784,359,3461,39,1,465,505,47,3067,307,834,1,1,1,3,0,834,24,834,16,834,39,834,44,NA
202404,2024-01-27,2024-02-01,lab,région nord est,1481,103,1778,0,0,276,276,1,773,80,70,0,0,0,0,0,70,4,68,2,NA,NA,70,2,NA
202404,2024-01-27,2024-02-01,lab,québec chaudière appalaches,1737,152,2005,0,0,506,506,8,1899,111,746,0,0,0,0,0,758,19,745,11,NA,NA,589,34,NA
202404,2024-01-27,2024-02-01,lab,centre du québec,2506,220,1405,0,0,282,282,5,892,48,26,0,0,1,0,0,26,1,26,2,NA,NA,26,5,NA
202404,2024-01-27,2024-02-01,lab,montréal laval,2511,239,3767,0,0,623,623,11,1918,74,908,0,0,2,1,0,908,17,911,12,NA,NA,908,46,NA
202404,2024-01-27,2024-02-01,lab,ouest du québec,1388,192,695,0,0,99,99,4,685,26,13,0,0,0,0,0,13,1,13,0,NA,NA,13,3,NA
202404,2024-01-27,2024-02-01,lab,montérégie,1398,172,1624,0,0,203,203,2,1616,89,9,0,0,0,0,0,9,1,9,0,NA,NA,9,1,NA
202404,2024-01-27,2024-02-01,region,qc,11021,1078,11274,0,0,1989,1989,31,7783,428,1772,0,0,3,1,0,1784,43,1772,27,NA,NA,1615,91,NA
202404,2024-01-27,2024-02-01,lab,phol ottawa,356,128,302,8,1,20,28,1,300,3,154,0,0,0,0,2,154,3,154,3,154,7,154,15,NA
202404,2024-01-27,2024-02-01,lab,eorla,1267,125,730,0,0,82,82,11,730,16,55,0,0,1,0,0,55,0,55,0,55,8,55,1,NA
202404,2024-01-27,2024-02-01,lab,phol kingston,196,61,154,6,0,7,13,0,154,12,86,0,0,0,0,1,86,0,86,0,86,1,86,1,NA
202404,2024-01-27,2024-02-01,lab,uhn mount sinai hospital,1172,100,848,0,0,42,42,0,848,8,47,0,0,0,0,0,47,0,47,0,47,4,47,1,NA
202404,2024-01-27,2024-02-01,lab,phol toronto,498,112,1268,77,9,53,135,7,1264,42,1165,0,0,0,0,22,1165,12,1165,18,1165,38,1165,111,NA
202404,2024-01-27,2024-02-01,lab,sick kids hospital toronto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202404,2024-01-27,2024-02-01,lab,shared hospital laboratory,1900,127,1591,58,22,32,112,8,1590,24,1585,0,0,0,0,13,1582,12,1586,11,1586,22,1586,29,NA
202404,2024-01-27,2024-02-01,lab,phol sault ste marie,12,4,22,3,0,1,4,0,22,5,14,0,0,0,0,0,14,0,14,0,14,0,14,0,NA
202404,2024-01-27,2024-02-01,lab,phol timmins,32,8,32,4,0,3,7,0,32,0,29,0,0,0,0,0,29,0,29,0,29,2,29,0,NA
202404,2024-01-27,2024-02-01,lab,st josephs london,836,56,645,0,0,71,71,5,645,17,45,0,0,0,0,0,45,2,45,0,45,0,45,7,NA
202404,2024-01-27,2024-02-01,lab,phol london,386,69,339,11,4,14,27,2,338,25,286,0,0,0,0,12,286,1,286,4,286,5,286,24,NA
202404,2024-01-27,2024-02-01,lab,phol orillia,12,5,30,2,0,2,4,0,30,2,30,0,0,0,0,0,30,0,30,0,30,0,30,2,NA
202404,2024-01-27,2024-02-01,lab,phol thunder bay,51,8,30,0,0,1,1,1,30,2,23,0,0,0,0,0,23,0,23,4,23,0,23,0,NA
202404,2024-01-27,2024-02-01,lab,phol sudbury,22,1,30,3,0,5,8,0,30,3,20,0,0,0,0,0,20,0,20,0,20,0,20,0,NA
202404,2024-01-27,2024-02-01,lab,phol hamilton,219,54,183,3,1,8,11,0,183,2,135,0,0,0,0,4,135,3,135,3,135,9,135,25,NA
202404,2024-01-27,2024-02-01,lab,phol peterborough,88,16,86,3,8,10,13,0,80,2,47,0,0,0,0,1,47,2,47,1,47,4,47,3,NA
202404,2024-01-27,2024-02-01,lab,st josephs hamilton,1886,145,1737,0,0,173,173,10,1737,32,1737,0,0,22,0,0,1737,5,1737,15,1737,56,0,0,NA
202404,2024-01-27,2024-02-01,lab,sault area hospital,204,23,152,4,1,2,7,2,152,18,123,0,0,0,0,0,123,1,123,0,123,8,123,0,NA
202404,2024-01-27,2024-02-01,region,on,9137,1042,8179,182,46,526,738,47,8165,213,5581,0,0,23,0,55,5578,41,5582,59,5582,164,3845,219,NA
202404,2024-01-27,2024-02-01,lab,mb,1555,120,1248,1,3,49,53,6,1248,90,87,0,0,0,0,0,87,1,115,13,87,6,115,4,NA
202404,2024-01-27,2024-02-01,lab,sk,1723,154,1387,0,0,11,11,100,1218,79,363,0,1,1,1,0,363,7,363,46,363,19,363,14,NA
202404,2024-01-27,2024-02-01,lab,ab,5039,468,4326,52,16,9,98,88,4086,251,1010,3,1,12,0,0,1009,16,966,2,1002,60,1010,39,NA
202404,2024-01-27,2024-02-01,region,prairies,8317,742,6961,53,19,69,162,194,6552,420,1460,3,2,13,1,0,1459,24,1444,61,1452,85,1488,57,NA
202404,2024-01-27,2024-02-01,region,bc,4467,522,4601,128,21,11,486,41,3642,327,894,0,2,8,3,0,894,31,894,42,859,74,859,35,NA
202404,2024-01-27,2024-02-01,lab,yt,59,1,49,1,0,0,3,0,49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202404,2024-01-27,2024-02-01,lab,nt,44,2,44,1,0,0,1,0,44,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,4,NA,NA,NA
202404,2024-01-27,2024-02-01,lab,nu,95,5,86,0,0,0,0,0,86,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202404,2024-01-27,2024-02-01,region,territories,198,8,179,2,0,0,4,0,179,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,4,NA,NA,NA
202404,2024-01-27,2024-02-01,nation,ca,36924,3751,34655,404,87,3060,3884,360,29388,1738,10541,4,5,48,8,55,10593,164,10570,205,8771,366,8641,446,NA
202403,2024-01-20,2024-01-25,lab,nl,729,77,544,0,0,97,97,0,544,60,544,0,4,0,3,0,544,5,544,9,544,13,544,29,NA
202403,2024-01-20,2024-01-25,lab,pe,245,14,228,0,0,48,48,1,228,28,22,0,0,0,0,0,22,2,22,0,22,3,22,0,NA
202403,2024-01-20,2024-01-25,lab,ns,1559,202,1424,0,0,226,226,29,954,83,29,0,0,0,0,0,29,0,29,0,29,4,29,0,NA
202403,2024-01-20,2024-01-25,lab,nb,1217,106,1226,0,0,116,116,2,1210,120,109,0,0,0,2,0,109,4,109,2,109,10,109,7,NA
202403,2024-01-20,2024-01-25,region,atlantic,3750,399,3422,0,0,487,487,32,2936,291,704,0,4,0,5,0,704,11,704,11,704,30,704,36,NA
202403,2024-01-20,2024-01-25,lab,région nord est,1669,129,1815,0,0,284,284,5,815,57,80,0,0,0,0,0,80,0,76,2,NA,NA,80,2,NA
202403,2024-01-20,2024-01-25,lab,québec chaudière appalaches,1864,203,1997,0,0,433,433,7,1903,127,730,0,0,0,0,0,737,7,729,19,NA,NA,577,20,NA
202403,2024-01-20,2024-01-25,lab,centre du québec,2445,291,1322,0,0,196,196,0,882,53,38,0,0,1,0,0,38,0,38,1,NA,NA,40,4,NA
202403,2024-01-20,2024-01-25,lab,montréal laval,2745,312,3647,0,0,435,435,9,1945,109,974,0,1,5,1,0,974,15,974,17,NA,NA,974,44,NA
202403,2024-01-20,2024-01-25,lab,ouest du québec,1396,201,673,0,0,68,68,11,661,21,16,0,0,1,0,0,16,0,16,2,NA,NA,16,0,NA
202403,2024-01-20,2024-01-25,lab,montérégie,1477,208,1591,0,0,190,190,8,1576,86,2,0,0,0,0,0,2,0,2,0,NA,NA,2,0,NA
202403,2024-01-20,2024-01-25,region,qc,11596,1344,11045,0,0,1606,1606,40,7782,453,1840,0,1,7,1,0,1847,22,1835,41,NA,NA,1689,70,NA
202403,2024-01-20,2024-01-25,lab,phol ottawa,432,201,354,12,5,19,30,0,352,6,192,0,0,0,0,1,192,2,192,2,192,6,192,8,NA
202403,2024-01-20,2024-01-25,lab,eorla,1134,97,598,0,0,66,66,3,598,11,41,0,0,2,0,0,41,0,41,0,41,4,41,4,NA
202403,2024-01-20,2024-01-25,lab,phol kingston,266,55,166,12,0,17,23,1,166,17,82,0,0,0,0,0,82,0,82,1,82,4,82,0,NA
202403,2024-01-20,2024-01-25,lab,uhn mount sinai hospital,1311,121,894,0,0,44,44,2,894,19,28,0,0,0,0,0,28,0,28,0,28,0,28,0,NA
202403,2024-01-20,2024-01-25,lab,phol toronto,595,182,1525,72,72,50,140,4,1523,73,1402,0,0,0,0,32,1402,14,1402,19,1402,45,1402,78,NA
202403,2024-01-20,2024-01-25,lab,sick kids hospital toronto,131,13,127,3,4,0,7,0,127,4,127,0,0,3,0,0,127,3,127,4,127,18,127,11,NA
202403,2024-01-20,2024-01-25,lab,shared hospital laboratory,2053,132,1640,39,27,35,101,8,1642,30,1630,0,0,0,0,4,1622,7,1634,12,1634,23,1634,21,NA
202403,2024-01-20,2024-01-25,lab,phol sault ste marie,15,0,28,3,0,0,3,0,28,7,18,0,0,0,0,1,18,0,18,0,18,0,18,0,NA
202403,2024-01-20,2024-01-25,lab,phol timmins,47,10,54,7,0,8,15,0,54,4,33,0,0,0,0,0,33,0,33,0,33,0,33,1,NA
202403,2024-01-20,2024-01-25,lab,st josephs london,950,81,709,0,0,46,46,3,709,16,53,0,0,0,0,0,53,0,53,1,53,3,53,0,NA
202403,2024-01-20,2024-01-25,lab,phol london,392,81,329,42,8,9,48,2,329,15,283,0,0,0,0,7,283,1,283,7,283,5,283,10,NA
202403,2024-01-20,2024-01-25,lab,phol orillia,24,0,58,7,2,0,9,0,58,1,49,0,0,0,0,0,49,0,49,0,49,4,49,1,NA
202403,2024-01-20,2024-01-25,lab,phol thunder bay,109,23,97,1,0,5,5,0,96,6,65,0,0,0,0,0,65,0,65,4,65,1,65,1,NA
202403,2024-01-20,2024-01-25,lab,phol sudbury,9,0,20,3,0,0,3,0,20,1,20,0,0,0,0,0,20,0,20,0,20,1,20,2,NA
202403,2024-01-20,2024-01-25,lab,phol hamilton,294,80,259,11,6,23,34,1,258,5,153,0,0,0,0,3,153,3,153,3,153,9,153,24,NA
202403,2024-01-20,2024-01-25,lab,phol peterborough,75,9,78,13,35,5,8,0,78,0,61,0,0,0,0,2,61,0,61,6,61,4,61,2,NA
202403,2024-01-20,2024-01-25,lab,st josephs hamilton,1916,176,1743,0,0,173,173,15,1743,32,1743,0,0,14,0,0,1743,9,1743,16,1743,61,0,0,NA
202403,2024-01-20,2024-01-25,lab,sault area hospital,196,19,141,11,0,4,15,1,141,16,117,1,0,2,0,0,117,0,117,0,117,5,117,2,NA
202403,2024-01-20,2024-01-25,region,on,9949,1280,8820,236,159,504,770,40,8816,263,6097,1,0,21,0,50,6089,39,6101,75,6101,193,4358,165,NA
202403,2024-01-20,2024-01-25,lab,mb,1560,122,1227,0,14,74,88,8,1227,100,105,0,0,0,1,0,105,3,128,11,105,8,128,6,NA
202403,2024-01-20,2024-01-25,lab,sk,1837,212,1362,0,0,29,29,59,1194,99,454,0,0,3,0,0,454,7,454,55,454,37,454,19,NA
202403,2024-01-20,2024-01-25,lab,ab,5151,526,4414,136,20,10,166,75,4183,333,1002,2,1,9,0,0,1002,13,961,2,987,58,1002,33,NA
202403,2024-01-20,2024-01-25,region,prairies,8548,860,7003,136,34,113,283,142,6604,532,1561,2,1,12,1,0,1561,23,1543,68,1546,103,1584,58,NA
